"complexity";"сложность";"<img src='https://contentcdn.lingualeo.com/uploads/picture/21031.png'>";"kəmˈplɛksəti";"Like many urban schools with high poverty rates, we face numerous challenges, like finding teachers who can empathize with the complexities of a disadvantaged community, lack of funding for technology, low parental involvement and neighborhood gangs that ";"[sound:https://audiocdn.lingualeo.com/v2/3/Y29tcGxleGl0eQ==935119c2.mp3]";"Like many urban schools with high poverty rates, we face numerous challenges, like finding teachers who can empathize with the complexities of a disadvantaged community, lack of funding for technology, low parental involvement and neighborhood gangs that ";;"Слова из материалов"
"descendant";"потомок";;"dɪˈsɛndənt";"I chose the royal colors of purple and black, because I want them to be reminded that they are descendants of greatness, and that through education, they are future engineers, scientists, entrepreneurs and even leaders who can and will take over this worl";"[sound:https://audiocdn.lingualeo.com/v2/3/ZGVzY2VuZGFudA==18fc2dc9.mp3]";"I chose the royal colors of purple and black, because I want them to be reminded that they are descendants of greatness, and that through education, they are future engineers, scientists, entrepreneurs and even leaders who can and will take over this worl";;"Слова из материалов"
"evident";"очевидный";"<img src='https://contentcdn.lingualeo.com/uploads/picture/468813.png'>";"ˈɛvədənt";"It was <b>evident</b> when I would ask my 13-year-old, ""Young man, where do you see yourself in five years";"[sound:https://audiocdn.lingualeo.com/v2/3/ZXZpZGVudA==02670145.mp3]";"It was {{c1::evident}} when I would ask my 13-year-old, ""Young man, where do you see yourself in five years";;"Слова из материалов"
"greatness";"величие";"<img src='https://contentcdn.lingualeo.com/uploads/picture/150883.png'>";"ˈgreɪtnəs";"I chose the royal colors of purple and black, because I want them to be reminded that they are descendants of <b>greatness</b>, and that through education, they are future engineers, scientists, entrepreneurs and even leaders who can and will take over this worl";"[sound:https://audiocdn.lingualeo.com/v2/3/Z3JlYXRuZXNz9027a6eb.mp3]";"I chose the royal colors of purple and black, because I want them to be reminded that they are descendants of {{c1::greatness}}, and that through education, they are future engineers, scientists, entrepreneurs and even leaders who can and will take over this worl";;"Слова из материалов"
"manner";"манера";;"ˈmænər";"Now, there are other rules that are more about manners than they are about nature";"[sound:https://audiocdn.lingualeo.com/v2/3/bWFubmVyd08c94d9.mp3]";"Now, there are other rules that are more about manners than they are about nature";;"Слова из материалов"
"moisture";"влажность";"<img src='https://contentcdn.lingualeo.com/uploads/picture/23758.png'>";"ˈmɔɪsʧər";"Two thousand years ago, Galen, one of the most prominent medical researchers of the ancient world, proposed that while we're awake, our brain's motive force, its juice, would flow out to all the other parts of the body, animating them but leaving the brai";"[sound:https://audiocdn.lingualeo.com/v2/3/bW9pc3R1cmU=e8a26896.mp3]";"Two thousand years ago, Galen, one of the most prominent medical researchers of the ancient world, proposed that while we're awake, our brain's motive force, its juice, would flow out to all the other parts of the body, animating them but leaving the brai";;"Слова из материалов"
"murky";"мрачный";"<img src='https://contentcdn.lingualeo.com/uploads/picture/150858.png'>";"mˈɜːki";"See, we all know based on our own experience that when you sleep, it clears your mind, and when you don't sleep, it leaves your mind <b>murky</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/bXVya3k=d5fe5737.mp3]";"See, we all know based on our own experience that when you sleep, it clears your mind, and when you don't sleep, it leaves your mind {{c1::murky}}";;"Слова из материалов"
"squish";"расплющивать";;"skˈʊwɪʃ";"(Laughter) So another way that you can make words in English is by squishing two other English words together";"[sound:https://audiocdn.lingualeo.com/v2/3/c3F1aXNo18f08c48.mp3]";"(Laughter) So another way that you can make words in English is by squishing two other English words together";;"Слова из материалов"
"urban";"городской";"<img src='https://contentcdn.lingualeo.com/uploads/picture/2224786.png'>";"ˈɜrbən";"Like many <b>urban</b> schools with high poverty rates, we face numerous challenges, like finding teachers who can empathize with the complexities of a disadvantaged community, lack of funding for technology, low parental involvement and neighborhood gangs that ";"[sound:https://audiocdn.lingualeo.com/v2/3/dXJiYW4=445a99bb.mp3]";"Like many {{c1::urban}} schools with high poverty rates, we face numerous challenges, like finding teachers who can empathize with the complexities of a disadvantaged community, lack of funding for technology, low parental involvement and neighborhood gangs that ";;"Слова из материалов"
"empathize";"сочувствовать";;"ˈempəθaɪːz";"Like many urban schools with high poverty rates, we face numerous challenges, like finding teachers who can <b>empathize</b> with the complexities of a disadvantaged community, lack of funding for technology, low parental involvement and neighborhood gangs that ";"[sound:https://audiocdn.lingualeo.com/v2/3/ZW1wYXRoaXpld0f7b742.mp3]";"Like many urban schools with high poverty rates, we face numerous challenges, like finding teachers who can {{c1::empathize}} with the complexities of a disadvantaged community, lack of funding for technology, low parental involvement and neighborhood gangs that ";;"Слова из материалов"
"whippersnappers";"сопляк";"<img src='https://contentcdn.lingualeo.com/uploads/picture/2106914.png'>";"wˈɪpəsnæpəz";"Creativity stops right here, <b>whippersnappers</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/d2hpcHBlcnNuYXBwZXJzdeceae2d.mp3]";"Creativity stops right here, {{c1::whippersnappers}}";;"Слова из материалов"
"wug";"капля";"<img src='https://contentcdn.lingualeo.com/uploads/picture/2097334.png'>";;"And here's an example: This is a <b>wug</b>, right";"[sound:https://audiocdn.lingualeo.com/v2/3/d3Vnc35cea71.mp3]";"And here's an example: This is a {{c1::wug}}, right";;"Мой словарь"
"butle";"прислуживать";"<img src='https://contentcdn.lingualeo.com/uploads/picture/2138035.png'>";;"Sometimes these back-formations sound a little silly: Bulldozers bulldoze, butlers <b>butle</b> and burglers burgle";"[sound:https://audiocdn.lingualeo.com/v2/3/YnV0bGU=cc29c23b.mp3]";"Sometimes these back-formations sound a little silly: Bulldozers bulldoze, butlers {{c1::butle}} and burglers burgle";;"Мой словарь"
"flu";"грипп";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3248401.png'>";"flu";"I was sitting at home on the couch with the <b>flu</b> and browsing the Internet a little, when I found out that Handel had written works for the keyboard";"[sound:https://audiocdn.lingualeo.com/v2/3/Zmx1f3071261.mp3]";"I was sitting at home on the couch with the {{c1::flu}} and browsing the Internet a little, when I found out that Handel had written works for the keyboard";;"Слова из материалов"
"purity";"чистота";"<img src='https://contentcdn.lingualeo.com/uploads/picture/363909.png'>";"pjˈʊəːrɪti";"And the <b>purity</b> of the music makes you hear it very effectively";"[sound:https://audiocdn.lingualeo.com/v2/3/cHVyaXR5cb269b34.mp3]";"And the {{c1::purity}} of the music makes you hear it very effectively";;"Слова из материалов"
"clerk";"работник";"<img src='https://contentcdn.lingualeo.com/uploads/picture/281590.png'>";"klɜrk";"E: Yeah, this boss - a <b>clerk</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/Y2xlcms=18be95d7.mp3]";"E: Yeah, this boss - a {{c1::clerk}}";;"Слова из материалов"
"plow";"плуг";;"plˈaʊː";"You can't <b>plow</b> a field simply by turning it over in your mind";"[sound:https://audiocdn.lingualeo.com/v2/3/cGxvdw==38d9b901.mp3]";"You can't {{c1::plow}} a field simply by turning it over in your mind";;"Слова из материалов"
"dammit";"Чёрт возьми!";"<img src='https://contentcdn.lingualeo.com/uploads/picture/200816.png'>";"dˈæmɪt";"<b>Dammit</b> people come on";"[sound:https://audiocdn.lingualeo.com/v2/3/ZGFtbWl0a02165ed.mp3]";"{{c1::Dammit}} people come on";;"Слова из материалов"
"geez";"Блин";;"gˈiːz";"<b>Geez</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/Z2Vleg==278c4fcd.mp3]";"{{c1::Geez}}";;"Слова из материалов"
"ally";"союзник";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3241882.png'>";"ˈælaɪ";"<b>Ally</b> - перевод, произношение, транскрипция";"[sound:https://audiocdn.lingualeo.com/v2/3/YWxseQ==f3792578.mp3]";"{{c1::Ally}} - перевод, произношение, транскрипция";;"Слова из материалов,Слова из интернета"
"chaos";"хаос";"<img src='https://contentcdn.lingualeo.com/uploads/picture/25249.png'>";"ˈkeɪɑs";"It's just <b>chaos</b> everywhere";"[sound:https://audiocdn.lingualeo.com/v2/3/Y2hhb3M=76f2e093.mp3]";"It's just {{c1::chaos}} everywhere";;"Слова из материалов"
"colonel";"полковник";"<img src='https://contentcdn.lingualeo.com/uploads/picture/1117163.png'>";"kˈɜːnl";"Then, you have a <b>colonel</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/Y29sb25lbA==a6f0ca64.mp3]";"Then, you have a {{c1::colonel}}";;"Слова из материалов"
"grenade";"граната";"<img src='https://contentcdn.lingualeo.com/uploads/picture/16705.png'>";"grɪnˈeɪːd";"So ""RPG"" — ""rocket-propelled <b>grenade</b>""";"[sound:https://audiocdn.lingualeo.com/v2/3/Z3JlbmFkZQ==76b0bb2e.mp3]";"So ""RPG"" — ""rocket-propelled {{c1::grenade}}""";;"Слова из материалов"
"guerilla";"партизан";"<img src='https://contentcdn.lingualeo.com/uploads/picture/65007.png'>";"gəˈrɪlə";"""<b>Guerilla</b>"" — ""guerillas"" are basically soldiers who are not part of a regular army";"[sound:https://audiocdn.lingualeo.com/v2/3/Z3VlcmlsbGE=94e1020e.mp3]";"""{{c1::Guerilla}}"" — ""guerillas"" are basically soldiers who are not part of a regular army";;"Слова из материалов"
"hostage";"заложник";"<img src='https://contentcdn.lingualeo.com/uploads/picture/124785.png'>";"hˈɒstɪdʒ";"So if I'm a soldier and my enemy catches me and holds me as a <b>hostage</b>, I'm a POW";"[sound:https://audiocdn.lingualeo.com/v2/3/aG9zdGFnZQ==26045780.mp3]";"So if I'm a soldier and my enemy catches me and holds me as a {{c1::hostage}}, I'm a POW";;"Слова из материалов"
"incursion";"вторжение";;"ɪŋkˈɜːʃən";"Now, if you have an ""<b>incursion</b>"", it means you've entered the enemy's territory";"[sound:https://audiocdn.lingualeo.com/v2/3/aW5jdXJzaW9uf1be74d4.mp3]";"Now, if you have an ""{{c1::incursion}}"", it means you've entered the enemy's territory";;"Слова из материалов"
"jet";"реактивный самолёт";"<img src='https://contentcdn.lingualeo.com/uploads/picture/61148.png'>";"ʤɛt";"They also have jets";"[sound:https://audiocdn.lingualeo.com/v2/3/amV0165a64f8.mp3]";"They also have jets";;"Слова из материалов"
"lob";"бросать";;"lˈɒb";"It's lobbed";"[sound:https://audiocdn.lingualeo.com/v2/3/bG9ibebe9951.mp3]";"It's lobbed";;"Слова из материалов"
"militant";"активист";;"mˈɪlɪtənt";"The group of militants is called a ""militia""";"[sound:https://audiocdn.lingualeo.com/v2/3/bWlsaXRhbnQ=4cc1da28.mp3]";"The group of militants is called a ""militia""";;"Слова из материалов"
"militia";"ополчение";;"mɪlˈɪʃə";"The group of militants is called a ""<b>militia</b>""";"[sound:https://audiocdn.lingualeo.com/v2/3/bWlsaXRpYQ==acbf0724.mp3]";"The group of militants is called a ""{{c1::militia}}""";;"Слова из материалов"
"missile";"снаряд";;"ˈmɪsəl";"They have the tanks, the big, heavy machine guns, the big anti-tank missiles, all that stuff";"[sound:https://audiocdn.lingualeo.com/v2/3/bWlzc2lsZQ==c810ece3.mp3]";"They have the tanks, the big, heavy machine guns, the big anti-tank missiles, all that stuff";;"Слова из материалов"
"mortar";"миномет";;"mˈɔːtə";"A ""<b>mortar</b>"" is also just aimed";"[sound:https://audiocdn.lingualeo.com/v2/3/bW9ydGFy06882d8b.mp3]";"A ""{{c1::mortar}}"" is also just aimed";;"Слова из материалов"
"onslaught";"нападение";"<img src='https://contentcdn.lingualeo.com/uploads/picture/231154.png'>";"ˈɒnslɔːt";"Now, if you go in and you're able to destroy a lot and kill a lot of people, then, we call this situation an ""<b>onslaught</b>""";"[sound:https://audiocdn.lingualeo.com/v2/3/b25zbGF1Z2h023cd6686.mp3]";"Now, if you go in and you're able to destroy a lot and kill a lot of people, then, we call this situation an ""{{c1::onslaught}}""";;"Слова из материалов"
"repel";"отражать";"<img src='https://contentcdn.lingualeo.com/uploads/picture/103189.png'>";"rɪpˈel";"They're counter-attacking, trying to ""<b>repel</b>"" you, to push you back";"[sound:https://audiocdn.lingualeo.com/v2/3/cmVwZWw=cfb16191.mp3]";"They're counter-attacking, trying to ""{{c1::repel}}"" you, to push you back";;"Слова из материалов"
"stripe";"полоса";"<img src='https://contentcdn.lingualeo.com/uploads/picture/384369.png'>";"strˈaɪp";"Now, if you want to know what the insignia — if you want to know what the stripes or the shapes on their sleeves are — or the stars and the bars — you can look that up online";"[sound:https://audiocdn.lingualeo.com/v2/3/c3RyaXBlc5997ddc.mp3]";"Now, if you want to know what the insignia — if you want to know what the stripes or the shapes on their sleeves are — or the stars and the bars — you can look that up online";;"Слова из материалов"
"unfortunate";"несчастливый";;"ʌnfˈɔːtʃʊnət";"Today's lesson is a little bit <b>unfortunate</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/dW5mb3J0dW5hdGU=6c22b21d.mp3]";"Today's lesson is a little bit {{c1::unfortunate}}";;"Слова из материалов"
"improvised";"самодельный";;"ˈɪmprəvaɪːzd";"So they make ""<b>improvised</b> explosive devices""";"[sound:https://audiocdn.lingualeo.com/v2/3/aW1wcm92aXNlZA==88169307.mp3]";"So they make ""{{c1::improvised}} explosive devices""";;"Слова из материалов"
"ceasefire";"прекращение огня";;"ˈsiˈsfaɪər";"A ""<b>ceasefire</b>"" basically means ""cease fire"", ""stop shooting""";"[sound:https://audiocdn.lingualeo.com/v2/3/Y2Vhc2VmaXJl01dd0512.mp3]";"A ""{{c1::ceasefire}}"" basically means ""cease fire"", ""stop shooting""";;"Слова из материалов"
"counter-offensive";"контрнаступление";"<img src='https://contentcdn.lingualeo.com/uploads/picture/2136229.png'>";;"A ""<b>counter-offensive</b>"" is when the other side attacks back";"[sound:https://audiocdn.lingualeo.com/v2/3/Y291bnRlci1vZmZlbnNpdmU=d9f26d3c.mp3]";"A ""{{c1::counter-offensive}}"" is when the other side attacks back";;"Мой словарь"
"clasp";"сжимать";"<img src='https://contentcdn.lingualeo.com/uploads/picture/27228.png'>";"klˈɑːsp";"Okay, this one you might see if you ever watch the Oscars or some sort of award ceremony, maybe a baseball game or a hockey game, you might see somebody <b>clasp</b> their hands together, so they put their hands together and they shake them, and they shake them";"[sound:https://audiocdn.lingualeo.com/v2/3/Y2xhc3A=00e42816.mp3]";"Okay, this one you might see if you ever watch the Oscars or some sort of award ceremony, maybe a baseball game or a hockey game, you might see somebody {{c1::clasp}} their hands together, so they put their hands together and they shake them, and they shake them";;"Слова из материалов"
"hitch-hike";"путешествовать ""автостопом""";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3244190.png'>";"hɪʧhaɪk";"Next, we have the word ""<b>hitch-hike</b>""";"[sound:https://audiocdn.lingualeo.com/v2/3/aGl0Y2gtaGlrZQ==21d3360e.mp3]";"Next, we have the word ""{{c1::hitch-hike}}""";;"Слова из материалов"
"incredible";"потрясающий";"<img src='https://contentcdn.lingualeo.com/uploads/picture/770409.png'>";"ɪnˈkrɛdəbəl";"The movie you made was <b>incredible</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/aW5jcmVkaWJsZQ==a5f309fb.mp3]";"The movie you made was {{c1::incredible}}";;"Слова из материалов"
"jinx";"сглазить";"<img src='https://contentcdn.lingualeo.com/uploads/picture/89073.png'>";"dʒɪŋks";"I did amazing on my test"", you might knock on wood to make sure that you don't <b>jinx</b> it";"[sound:https://audiocdn.lingualeo.com/v2/3/amlueA==24e03f01.mp3]";"I did amazing on my test"", you might knock on wood to make sure that you don't {{c1::jinx}} it";;"Слова из материалов"
"superstition";"суеверие";"<img src='https://contentcdn.lingualeo.com/uploads/picture/322392.png'>";"ˌsuːpəˈstɪʃ(ə)n";"So it's a <b>superstition</b> we do in order to kind of protect ourselves from the opposite happening";"[sound:https://audiocdn.lingualeo.com/v2/3/c3VwZXJzdGl0aW9u174ca43a.mp3]";"So it's a {{c1::superstition}} we do in order to kind of protect ourselves from the opposite happening";;"Слова из материалов"
"quotes";"кавычки";;"kwoʊts";"""<b>Quotes</b>""";"[sound:https://audiocdn.lingualeo.com/v2/3/cXVvdGVz93e124af.mp3]";"""{{c1::Quotes}}""";;"Слова из материалов"
"boot";"ботинок";"<img src='https://contentcdn.lingualeo.com/uploads/picture/335857.png'>";"but";"Shrek Forever After: Puss in Boots";"[sound:https://audiocdn.lingualeo.com/v2/3/Ym9vdA==6d42783f.mp3]";"Shrek Forever After: Puss in Boots";;"Слова из материалов"
"curious";"любопытный";"<img src='https://contentcdn.lingualeo.com/uploads/picture/35768.png'>";"ˈkjʊriəs";"So let's look at from the top, very common question if you're, you know, meeting someone or talking to someone at work or at school that's new and you don't know, or maybe you're meeting somebody at a party at your family's house or your friend's house, a";"[sound:https://audiocdn.lingualeo.com/v2/3/Y3VyaW91cw==c840f125.mp3]";"So let's look at from the top, very common question if you're, you know, meeting someone or talking to someone at work or at school that's new and you don't know, or maybe you're meeting somebody at a party at your family's house or your friend's house, a";;"Слова из материалов"
"puss";"киска";"<img src='https://contentcdn.lingualeo.com/uploads/picture/579101.png'>";"pˈʊs";"Shrek Forever After: <b>Puss</b> in Boots";"[sound:https://audiocdn.lingualeo.com/v2/3/cHVzcw==2f6497dd.mp3]";"Shrek Forever After: {{c1::Puss}} in Boots";;"Слова из материалов"
"appointment";"встреча";;"əˈpɔɪntmənt";"EnglishPod 031-Elementary-Canceling an <b>Appointment</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/YXBwb2ludG1lbnQ=0ad6019b.mp3]";"EnglishPod 031-Elementary-Canceling an {{c1::Appointment}}";;"Слова из материалов"
"inconvenience";"неудобство";"<img src='https://contentcdn.lingualeo.com/uploads/picture/70969.png'>";"ɪŋkənvˈiːnɪəːns";"M: <b>Inconvenience</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/aW5jb252ZW5pZW5jZQ==5d3975f5.mp3]";"M: {{c1::Inconvenience}}";;"Слова из материалов"
"literacy";"грамотность";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3221066.png'>";"ˈlɪtərəsi";"<b>Literacy</b> is, finally, the road to human progress and the means through which every man, woman and child can realize his or her full potential";"[sound:https://audiocdn.lingualeo.com/v2/3/bGl0ZXJhY3k=5aebbb9b.mp3]";"{{c1::Literacy}} is, finally, the road to human progress and the means through which every man, woman and child can realize his or her full potential";;"Слова из материалов"
"reschedule";"перепланировать";;"rɪʃˈedjul";"I wonder, is it possible to <b>reschedule</b> our appointment in the afternoon";"[sound:https://audiocdn.lingualeo.com/v2/3/cmVzY2hlZHVsZQ==40b843b7.mp3]";"I wonder, is it possible to {{c1::reschedule}} our appointment in the afternoon";;"Слова из материалов"
"empire";"империя";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3241918.png'>";"ˈɛmpaɪər";"They are: the Statue of Liberty, the United Nations Building, <b>Empire</b> State Building, Columbia University, City Hall, New York Public Library and others";"[sound:https://audiocdn.lingualeo.com/v2/3/ZW1waXJl3fa2d36c.mp3]";"They are: the Statue of Liberty, the United Nations Building, {{c1::Empire}} State Building, Columbia University, City Hall, New York Public Library and others";;"Слова из материалов"
"T-shirt";"футболка";"<img src='https://contentcdn.lingualeo.com/uploads/picture/2133996.png'>";"ti ʃɜrt";"you're not allowed to just go in jeans and a <b>t-shirt</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/dC1zaGlydA==12febfb2.mp3]";"you're not allowed to just go in jeans and a {{c1::t-shirt}}";;"Слова из материалов"
"bassinet";"колыбель";"<img src='https://contentcdn.lingualeo.com/uploads/picture/780563.png'>";"bæsɪnˈet";"The stork brings the baby to the hospital and drops it in the <b>bassinet</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/YmFzc2luZXQ=9a8a3fcf.mp3]";"The stork brings the baby to the hospital and drops it in the {{c1::bassinet}}";;"Слова из материалов"
"comic";"комикс";;"ˈkɑmɪk";"So those of you who maybe are <b>comic</b> book readers and if you have been to a <b>comic</b> book convention, people dress up at <b>comic</b> book conventions";"[sound:https://audiocdn.lingualeo.com/v2/3/Y29taWM=ded424cb.mp3]";"So those of you who maybe are {{c1::comic}} book readers and if you have been to a {{c1::comic}} book convention, people dress up at {{c1::comic}} book conventions";;"Слова из материалов"
"stork";"аист";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3244321.png'>";"stɔrk";"Everybody knows that the <b>stork</b> brings the baby";"[sound:https://audiocdn.lingualeo.com/v2/3/c3Rvcms=17220621.mp3]";"Everybody knows that the {{c1::stork}} brings the baby";;"Слова из материалов"
"hudson";"Гудзон";"<img src='https://contentcdn.lingualeo.com/uploads/picture/68699.png'>";;"In 1607 Captain Henry <b>Hudson</b> left Europe to search for the famous North-West Passage";"[sound:https://audiocdn.lingualeo.com/v2/3/aHVkc29ud3e22b14.mp3]";"In 1607 Captain Henry {{c1::Hudson}} left Europe to search for the famous North-West Passage";;"Мой словарь"
"procrastinate";"откладывать";;"prəʊːkrˈæstɪnɛɪːt";"The first expression: ""<b>Procrastinate</b>""";"[sound:https://audiocdn.lingualeo.com/v2/3/cHJvY3Jhc3RpbmF0ZQ==50642801.mp3]";"The first expression: ""{{c1::Procrastinate}}""";;"Слова из материалов"
"abandonment";"отказ";;"əˈbændənmənt";"Many of them had experienced early hardships, anywhere from poverty, <b>abandonment</b>, death of a parent while young, to learning disabilities, alcoholism and violence";"[sound:https://audiocdn.lingualeo.com/v2/3/YWJhbmRvbm1lbnQ=2a69e980.mp3]";"Many of them had experienced early hardships, anywhere from poverty, {{c1::abandonment}}, death of a parent while young, to learning disabilities, alcoholism and violence";;"Слова из материалов"
"outperform";"превосходить";;"ətpəfˈɔːm";"Companies that are committed to diversity and inclusive practices tend to support Scrappers and <b>outperform</b> their peers";"[sound:https://audiocdn.lingualeo.com/v2/3/b3V0cGVyZm9ybQ==b2f7e334.mp3]";"Companies that are committed to diversity and inclusive practices tend to support Scrappers and {{c1::outperform}} their peers";;"Слова из материалов"
"sojourn";"пребывание";"<img src='https://contentcdn.lingualeo.com/uploads/picture/320301.png'>";"sˈɒdʒən";"He job-hops quite a bit, goes on a <b>sojourn</b> to India for a year, and to top it off, he has dyslexia";"[sound:https://audiocdn.lingualeo.com/v2/3/c29qb3Vybg==9c8c79d8.mp3]";"He job-hops quite a bit, goes on a {{c1::sojourn}} to India for a year, and to top it off, he has dyslexia";;"Слова из материалов"
"peers";"сверстники";"<img src='https://contentcdn.lingualeo.com/uploads/picture/113664.png'>";"pɪrz";"Companies that are committed to diversity and inclusive practices tend to support Scrappers and outperform their <b>peers</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/cGVlcnM=8b6554f2.mp3]";"Companies that are committed to diversity and inclusive practices tend to support Scrappers and outperform their {{c1::peers}}";;"Слова из материалов"
"underestimated";"недооцененный";"<img src='https://contentcdn.lingualeo.com/uploads/picture/153474.png'>";"ʌndərˈestɪmɛɪːtɪd";"I say choose the <b>underestimated</b> contender, whose secret weapons are passion and purpose";"[sound:https://audiocdn.lingualeo.com/v2/3/dW5kZXJlc3RpbWF0ZWQ=4571bd8b.mp3]";"I say choose the {{c1::underestimated}} contender, whose secret weapons are passion and purpose";;"Слова из материалов"
"awakening";"пробуждение";;"əwˈeɪːkənɪŋ";"Our lives were one part ""Cuckoo's Nest,"" one part ""Awakenings"" and one part ""A Beautiful Mind";"[sound:https://audiocdn.lingualeo.com/v2/3/YXdha2VuaW5n24aed3a0.mp3]";"Our lives were one part ""Cuckoo's Nest,"" one part ""Awakenings"" and one part ""A Beautiful Mind";;"Слова из материалов"
"cashier";"кассир";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3220589.png'>";"kæˈʃɪr";"Person B: state school, fair amount of job hopping, and odd jobs like <b>cashier</b> and singing waitress";"[sound:https://audiocdn.lingualeo.com/v2/3/Y2FzaGllcg==42d4cd60.mp3]";"Person B: state school, fair amount of job hopping, and odd jobs like {{c1::cashier}} and singing waitress";;"Слова из материалов"
"coincidence";"совпадение";"<img src='https://contentcdn.lingualeo.com/uploads/picture/9930.png'>";"kəʊːˈɪnsɪdəns";"What a <b>coincidence</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/Y29pbmNpZGVuY2U=aa10d584.mp3]";"What a {{c1::coincidence}}";;"Слова из материалов"
"destine";"назначать";;"dˈestɪn";"We call A ""the Silver Spoon,"" the one who clearly had advantages and was destined for success";"[sound:https://audiocdn.lingualeo.com/v2/3/ZGVzdGluZQ==0b3d0e50.mp3]";"We call A ""the Silver Spoon,"" the one who clearly had advantages and was destined for success";;"Слова из материалов"
"flawless";"безупречный";"<img src='https://contentcdn.lingualeo.com/uploads/picture/134823.png'>";"ˈflɔləs";"0, <b>flawless</b> resume, great recommendations";"[sound:https://audiocdn.lingualeo.com/v2/3/Zmxhd2xlc3M=5827c0aa.mp3]";"0, {{c1::flawless}} resume, great recommendations";;"Слова из материалов"
"growth";"рост";"<img src='https://contentcdn.lingualeo.com/uploads/picture/17119.png'>";"groʊθ";"A remarkable and counterintuitive phenomenon has been discovered, which scientists call Post Traumatic <b>Growth</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/Z3Jvd3Ro25e60267.mp3]";"A remarkable and counterintuitive phenomenon has been discovered, which scientists call Post Traumatic {{c1::Growth}}";;"Слова из материалов"
"hardship";"трудность";"<img src='https://contentcdn.lingualeo.com/uploads/picture/34871.png'>";"hˈɑːdʃɪp";"Many of them had experienced early hardships, anywhere from poverty, abandonment, death of a parent while young, to learning disabilities, alcoholism and violence";"[sound:https://audiocdn.lingualeo.com/v2/3/aGFyZHNoaXA=775f11cc.mp3]";"Many of them had experienced early hardships, anywhere from poverty, abandonment, death of a parent while young, to learning disabilities, alcoholism and violence";;"Слова из материалов"
"insight";"понимание";"<img src='https://contentcdn.lingualeo.com/uploads/picture/77528.png'>";"ˈɪnˌsaɪt";"But during studies of dysfunction, data revealed an unexpected <b>insight</b>: that even the worst circumstances can result in growth and transformation";"[sound:https://audiocdn.lingualeo.com/v2/3/aW5zaWdodA==7fa0bb98.mp3]";"But during studies of dysfunction, data revealed an unexpected {{c1::insight}}: that even the worst circumstances can result in growth and transformation";;"Слова из материалов"
"opposite";"противоположность. напротив";;"'ɔpəzɪt";"One, two, three, four, five, six, seven, eight, nine, 10 - 10 phrasal verbs and their opposites for a total of 20 phrasal verbs";"[sound:https://audiocdn.lingualeo.com/v2/3/b3Bwb3NpdGU=3a259227.mp3]";"One, two, three, four, five, six, seven, eight, nine, 10 - 10 phrasal verbs and their opposites for a total of 20 phrasal verbs";;"Слова из материалов"
"revoke";"отменять";"<img src='https://contentcdn.lingualeo.com/uploads/picture/247807.png'>";"rɪˈvəʊk";"But before my human resources certification gets revoked — (Laughter) let me explain";"[sound:https://audiocdn.lingualeo.com/v2/3/cmV2b2tlbfb7e052.mp3]";"But before my human resources certification gets revoked — (Laughter) let me explain";;"Слова из материалов"
"commonality";"общность";;"kɒməˈnalɪti";"As I met successful business people and read profiles of high-powered leaders, I noticed some <b>commonality</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/Y29tbW9uYWxpdHk=e798d499.mp3]";"As I met successful business people and read profiles of high-powered leaders, I noticed some {{c1::commonality}}";;"Слова из материалов"
"judgmental";"осуждать";;"dʒˈʌdʒmɛntl";"You just heard a human resources director refer to people as Silver Spoons and Scrappers — (Laughter) which is not exactly politically correct and sounds a bit <b>judgmental</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/anVkZ21lbnRhbA==00927c84.mp3]";"You just heard a human resources director refer to people as Silver Spoons and Scrappers — (Laughter) which is not exactly politically correct and sounds a bit {{c1::judgmental}}";;"Слова из материалов"
"counterintuitive";"нелогичный";"<img src='https://contentcdn.lingualeo.com/uploads/picture/260347.png'>";"kaʊːntərɪntjˈuːɪtɪv";"A remarkable and <b>counterintuitive</b> phenomenon has been discovered, which scientists call Post Traumatic Growth";"[sound:https://audiocdn.lingualeo.com/v2/3/Y291bnRlcmludHVpdGl2ZQ==107e82b0.mp3]";"A remarkable and {{c1::counterintuitive}} phenomenon has been discovered, which scientists call Post Traumatic Growth";;"Слова из материалов"
